"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME"
"ENSCAFG00000042069",4.45301315595812,-2.01442638771536,2.2018395439587,-0.914883372515699,0.36025285995537,0.579197036518693,NA,NA
"ENSCAFG00000048601",185.073961575263,0.287001012242762,0.313693375566461,0.914909381572055,0.360239204545702,0.579197036518693,NA,NA
"ENSCAFG00000004103",19.0061200701111,1.43928471373273,1.57353506991733,0.914682323418665,0.360358426758726,0.579315617028881,"ZNF541","zinc finger protein 541"
"ENSCAFG00000010730",1955.40895562318,-0.182952372238788,0.200055613365472,-0.914507566976196,0.360450203594987,0.579412009680316,"NFKB1","nuclear factor kappa B subunit 1"
"ENSCAFG00000006102",14691.5740067708,-0.26563499049591,0.290503014084788,-0.91439667616798,0.360508447724899,0.579454487336111,"RPL29","ribosomal protein L29"
"ENSCAFG00000016775",5.46267159296315,0.654722533582525,0.716172445247577,0.914196766333548,0.360613463002117,0.579572127326057,"LOC100687486","signal recognition particle 14kDa (homologous Alu RNA binding protein) pseudogene"
"ENSCAFG00000019846",3341.89481241658,-0.551560185779072,0.603389696194711,-0.914102758561336,0.360662853162171,0.57960035465375,"CDH15","cadherin 15"
"ENSCAFG00000015381",263.005186474698,0.427769478565264,0.468092137195937,0.913857432273437,0.360791763608835,0.579756358164696,"CCND2","cyclin D2"
"ENSCAFG00000019565",4924.05554247194,-0.299309403839276,0.327588701606001,-0.913674380013456,0.360887970045752,0.579859786704005,"CLCN7","chloride voltage-gated channel 7"
"ENSCAFG00000010725",817.582543182166,0.245661007172843,0.268909286353985,0.913546015846629,0.360955443761662,0.579917034525242,"GIT2","GIT ArfGAP 2"
"ENSCAFG00000006761",1200.5698097712,-0.158393941640586,0.173416632945021,-0.913372258189345,0.361046790849561,0.580012624220303,"API5","apoptosis inhibitor 5"
"ENSCAFG00000027207",10.4006632463282,0.536481558329937,0.58744146090777,0.913251096544863,0.361110495979755,0.580063794856427,NA,NA
"ENSCAFG00000018795",847.557631152372,-0.203375320767697,0.222759616238467,-0.91298110583016,0.361252478749177,0.580240685350262,"PARN","poly(A)-specific ribonuclease"
"ENSCAFG00000016438",4099.11045915613,0.156703597853672,0.171671645246033,0.912810019552678,0.36134246775172,0.580254629277753,"PRPF19","pre-mRNA processing factor 19"
"ENSCAFG00000031043",8.06792736867403,-0.851682929733254,0.933061910572697,-0.912782871192873,0.361356748703476,0.580254629277753,"MLNR","motilin receptor"
"ENSCAFG00000049419",6.80331296157864,-1.07267109260441,1.17509275100642,-0.91283951133705,0.361326954480741,0.580254629277753,NA,NA
"ENSCAFG00000012761",1041.49884465598,0.178215781544982,0.195269780117729,0.912664424764216,0.361419059655046,0.580303517490569,"ACBD6","acyl-CoA binding domain containing 6"
"ENSCAFG00000005131",973.751787509055,-0.162503930630432,0.178085737186142,-0.912503905130687,0.361503514750679,0.580375066850814,"TATDN2","TatD DNase domain containing 2"
"ENSCAFG00000020032",1324.00526824154,0.128177748166209,0.140475140401261,0.912458587334922,0.361527360296284,0.580375066850814,"SPOUT1","SPOUT domain containing methyltransferase 1"
"ENSCAFG00000001462",1030.03104227548,-0.298521133528832,0.327253954999559,-0.912200231557887,0.361663322072226,0.580542155862257,"TLE1","TLE family member 1, transcriptional corepressor"
"ENSCAFG00000019400",701.038313305756,0.164477367917249,0.180321203751264,0.912135480994958,0.361697402591635,0.580545689987332,"DPH7","diphthamide biosynthesis 7"
"ENSCAFG00000023972",121.769531095073,0.565427930661935,0.619943418906407,0.912063768108647,0.361735149978139,0.580555108509024,"CD302","CD302 molecule"
"ENSCAFG00000002001",412.338451575696,0.242846226542791,0.266286531975581,0.911973372220946,0.361782735021058,0.580558746506945,"SGCB","sarcoglycan beta"
"ENSCAFG00000042416",8.71950791130609,-0.758243954754718,0.83146405769567,-0.91193834265804,0.361801175888601,0.580558746506945,NA,NA
"ENSCAFG00000019279",252.063423703853,0.33221485681192,0.364361547134073,0.911772549614506,0.361888463518355,0.580647648381742,"GNA15","G protein subunit alpha 15"
"ENSCAFG00000010491",1774.31566497741,0.225991192134762,0.247949087970886,0.911441917307224,0.362062576024329,0.580847592726595,"LPCAT1","lysophosphatidylcholine acyltransferase 1"
"ENSCAFG00000015949",143.04742587891,-0.278548131039353,0.305630839477435,-0.911387514151425,0.362091230006249,0.580847592726595,"ALOX12","arachidonate 12-lipoxygenase, 12S type"
"ENSCAFG00000031324",276.49123015892,-0.320410898737873,0.351576687354201,-0.91135422302637,0.362108765044481,0.580847592726595,"LOC608929","ribosomal protein L37 pseudogene"
"ENSCAFG00000001453",4.97940148657857,-1.43889842219744,1.58011684228389,-0.910627862252048,0.362491484844751,0.581410289810442,"RASEF","RAS and EF-hand domain containing"
"ENSCAFG00000020321",62.0392336475973,0.474973177145601,0.521669576422997,0.910486634858819,0.362565927023885,0.581478476180711,"TTLL7","tubulin tyrosine ligase like 7"
"ENSCAFG00000010255",39.6663916702171,-0.921131022774392,1.01205678949295,-0.910157446042025,0.362739482454867,0.581705593077279,"KCNJ5","potassium inwardly rectifying channel subfamily J member 5"
"ENSCAFG00000042338",58.2062546510574,0.224172230390305,0.246339108339011,0.910014783693216,0.3628147132698,0.581775006018872,NA,NA
"ENSCAFG00000010695",30.4182550030563,-0.458395445437421,0.503895792712842,-0.909702863303425,0.362979233756496,0.581987570517656,"LSMEM2","leucine rich single-pass membrane protein 2"
"ENSCAFG00000046627",9.09106264662091,0.551012831339365,0.605815855970328,0.909538477590379,0.363065956774634,0.582075370967767,"MIR8848","microRNA mir-8848"
"ENSCAFG00000000760",865.347491232963,0.220590140522016,0.24260172184815,0.90926865168784,0.363208333732159,0.582252373732073,"MAP3K4","mitogen-activated protein kinase kinase kinase 4"
"ENSCAFG00000049909",55.8701235423339,0.47650274225769,0.524124996970002,0.909139508728607,0.363276489965526,0.582310373977836,NA,NA
"ENSCAFG00000031428",1393.92618848564,0.188471345013354,0.207327873275271,0.909049719345353,0.363323881749529,0.582335082779499,"CIB2","calcium and integrin binding family member 2"
"ENSCAFG00000001497",209.978129702507,0.23948297068704,0.263576199554172,0.908591030192088,0.36356604308116,0.582548470354857,"KLHDC10","kelch domain containing 10"
"ENSCAFG00000002585",13984.0548915615,-0.254445033321715,0.280003756608463,-0.908720070057891,0.363497907293821,0.582548470354857,"RPL28","ribosomal protein L28"
"ENSCAFG00000020091",451.162474909023,0.20362694492141,0.224121713495497,0.908555185240902,0.363584971393845,0.582548470354857,"SLC25A25","solute carrier family 25 member 25"
"ENSCAFG00000022726",184587.971549392,0.293320337562777,0.322833405657481,0.908581120858302,0.36357127574998,0.582548470354857,"COX2","cytochrome c oxidase subunit II"
"ENSCAFG00000031994",10.7619282228729,-1.07047612020924,1.17846497305187,-0.908364817527865,0.363685507446256,0.582658289443456,"LY6G6D","lymphocyte antigen 6 family member G6D"
"ENSCAFG00000042579",5.8759313033953,-0.728475374276667,0.802058649802216,-0.908256989007356,0.36374246102289,0.582698272140029,NA,NA
"ENSCAFG00000001216",210.026870251913,-0.199026389328818,0.219178926453577,-0.908054403537617,0.36384947903235,0.582767182291831,"SLC35D2","solute carrier family 35 member D2"
"ENSCAFG00000013495",83.6947651151903,0.446879383641588,0.492118059434271,0.908073530476226,0.363839374174302,0.582767182291831,"OLR1","oxidized low density lipoprotein receptor 1"
"ENSCAFG00000043695",52.503197459774,0.384270656436786,0.42323088904283,0.907945677844651,0.36390692269815,0.582807929756047,NA,NA
"ENSCAFG00000001317",13078.7394196148,-0.260824751196616,0.28730933709316,-0.907818568778514,0.36397408614667,0.582864235210781,"EEF1D","eukaryotic translation elongation factor 1 delta"
"ENSCAFG00000016654",19.3575960189295,0.507674380108595,0.559275025184308,0.907736546864921,0.364017430006462,0.582882389681498,NA,NA
"ENSCAFG00000004596",395.002983098255,-0.196128077711482,0.216096368597903,-0.907595435240393,0.364092006929153,0.582950548460244,"TMCC1","transmembrane and coiled-coil domain family 1"
"ENSCAFG00000007330",2168.46947779273,0.179508186770555,0.197798147182232,0.907532195461735,0.364125431995909,0.582952812490329,"REEP5","receptor accessory protein 5"
"ENSCAFG00000005660",316.443626767988,-0.568597861333894,0.626684249240904,-0.907311556054951,0.364242064866374,0.583088277363004,"TNFAIP6","TNF alpha induced protein 6"
"ENSCAFG00000002595",272.272072238998,0.496525576076766,0.547573729219599,0.906773918435447,0.364526364902334,0.583169472333845,"TMEM150B","transmembrane protein 150B"
"ENSCAFG00000002804",1358.97868056072,0.310292348932246,0.342169529029758,0.906838051337003,0.36449244446794,0.583169472333845,"PHIP","pleckstrin homology domain interacting protein"
"ENSCAFG00000006992",1259.70682157586,-0.176244636649155,0.19434766485488,-0.906852350300977,0.364484881893826,0.583169472333845,"ARL1","ADP ribosylation factor like GTPase 1"
"ENSCAFG00000010738",1117.97450829887,0.168606853169585,0.18596633890818,0.906652538085585,0.364590569396502,0.583169472333845,"SEC22B","SEC22 homolog B, vesicle trafficking protein"
"ENSCAFG00000013817",916.286501048955,0.424476569487569,0.467983738586101,0.907032733167229,0.364389487683634,0.583169472333845,"SRGN","serglycin"
"ENSCAFG00000015067",1079.05949899673,0.237278918427451,0.261597183445691,0.907039270461836,0.364386030774402,0.583169472333845,"KIFAP3","kinesin associated protein 3"
"ENSCAFG00000015973",60.706246220732,0.536131300651727,0.591355892835593,0.906613609751887,0.364611162149963,0.583169472333845,"SLC16A11","solute carrier family 16 member 11"
"ENSCAFG00000018285",4824.40845030494,-0.122986092987405,0.135654888414059,-0.90661010764326,0.364613014770916,0.583169472333845,"KLC1","kinesin light chain 1"
"ENSCAFG00000019476",1885.05332832933,0.172498688551526,0.190207865081821,0.906895666366492,0.364461973073394,0.583169472333845,"NDUFB10","NADH:ubiquinone oxidoreductase subunit B10"
"ENSCAFG00000044287",101.256355642286,0.302881362162269,0.334067690508418,0.906646679004828,0.364593668753329,0.583169472333845,NA,NA
"ENSCAFG00000008785",2025.10505010384,0.146010025174294,0.161101869200279,0.906321111599129,0.364765914401354,0.583362788018184,"ARL2BP","ADP ribosylation factor like GTPase 2 binding protein"
"ENSCAFG00000003247",193.065449810307,0.208563502182368,0.230204168589196,0.905993594558028,0.364939242818504,0.583588738230398,"MTF1","metal regulatory transcription factor 1"
"ENSCAFG00000010100",1365.91409968307,0.201815216606101,0.222823822830212,0.905716516495996,0.365085918108925,0.583669533375615,"TEX264","testis expressed 264, ER-phagy receptor"
"ENSCAFG00000016919",18.7928374082937,2.72021953377619,3.00338386624335,0.905718234805149,0.365085008383611,0.583669533375615,"TLX3","T cell leukemia homeobox 3"
"ENSCAFG00000017228",1063.88248764964,0.205018341674808,0.22635004766992,0.905757890423688,0.365064013882119,0.583669533375615,"PBDC1","polysaccharide biosynthesis domain containing 1"
"ENSCAFG00000003470",584.089575703311,-0.392138852341826,0.433033938625452,-0.905561475358178,0.365168007446652,0.583749524544504,"LANCL2","LanC like 2"
"ENSCAFG00000009114",551.682847363805,-0.325298835873714,0.359354375398642,-0.905231320789823,0.365342852165905,0.583910810977201,"SLC25A37","solute carrier family 25 member 37"
"ENSCAFG00000014580",1077.82105787689,-0.19871755291528,0.219546160380066,-0.905128801028772,0.36539715566944,0.583910810977201,"DNAJC4","DnaJ heat shock protein family (Hsp40) member C4"
"ENSCAFG00000016083",151.945581927546,-0.605036464314187,0.668415260544841,-0.905180506831947,0.36536976708786,0.583910810977201,"AKAP8","A-kinase anchoring protein 8"
"ENSCAFG00000041182",13.572134962693,-1.21079935728692,1.33751030931531,-0.9052635698238,0.365325771276374,0.583910810977201,NA,NA
"ENSCAFG00000015834",23373.1763496924,-0.268299645720096,0.296614937193612,-0.904538551762033,0.365709901740726,0.584359306887809,"EEF1G","eukaryotic translation elongation factor 1 gamma"
"ENSCAFG00000006294",1976.90838926193,-0.133219942066602,0.147423630178759,-0.903653925120868,0.366178937644226,0.585057434062029,"STARD13","StAR related lipid transfer domain containing 13"
"ENSCAFG00000009433",1310.91871576806,0.226286428723193,0.250430848840628,0.903588474705847,0.366213654865156,0.58506157283528,"BAZ2B","bromodomain adjacent to zinc finger domain 2B"
"ENSCAFG00000001690",863.686906199088,-0.349675181255035,0.387039212641247,-0.903461896971031,0.366280802009156,0.585066194666146,"PCSK5","proprotein convertase subtilisin/kexin type 5"
"ENSCAFG00000013226",396.613773232315,0.167611781411596,0.185510253330461,0.903517613730053,0.366251244354234,0.585066194666146,NA,NA
"ENSCAFG00000028741",270.030178022893,-0.173014913621384,0.191541204967223,-0.903277775928109,0.366378488521687,0.585170904619229,"RAB28","RAB28, member RAS oncogene family"
"ENSCAFG00000005675",2193.92149790375,0.389825696464524,0.431719915512679,0.902959725639701,0.366547270264479,0.585389137839728,"RNF213","ring finger protein 213"
"ENSCAFG00000006819",1645.79685013367,-0.15916312661274,0.176316995137194,-0.902710067676081,0.366679791785779,0.585491167825277,"RB1CC1","RB1 inducible coiled-coil 1"
"ENSCAFG00000007134",29.6029102842384,-0.663018415600526,0.734526069437333,-0.902647902079794,0.366712794694637,0.585491167825277,"MYBPC1","myosin binding protein C1"
"ENSCAFG00000013975",1479.12726513811,-0.16029299864355,0.1775772904669,-0.902666091041796,0.366703138218937,0.585491167825277,"ZFPL1","zinc finger protein like 1"
"ENSCAFG00000016022",22.9755348103657,-0.564347192811514,0.625290118833315,-0.902536559932356,0.366771909425664,0.585491167825277,"KLB","klotho beta"
"ENSCAFG00000049779",83.4822570623921,-0.685584725383324,0.759577819624986,-0.902586552253207,0.366745366337613,0.585491167825277,NA,NA
"ENSCAFG00000045525",649.071489297209,0.180612409078027,0.200136242775836,0.902447285773839,0.366819311921381,0.585515513138774,NA,NA
"ENSCAFG00000010597",1536.25283892281,-0.137763469672255,0.152685044743499,-0.902272189811965,0.366912294883758,0.585561283159067,"HDAC1","histone deacetylase 1"
"ENSCAFG00000032367",89.9955845260402,0.230461357666607,0.255416388797487,0.902296672314688,0.366899292811647,0.585561283159067,"MPV17","mitochondrial inner membrane protein MPV17"
"ENSCAFG00000023246",160.480555607427,-0.594426390487503,0.658986065766409,-0.902031805173569,0.367039972674958,0.585713717348726,"PLA2G5","phospholipase A2 group V"
"ENSCAFG00000048964",5.32133467075446,-0.82718426198892,0.917313009860304,-0.901747007943222,0.367191275584437,0.585903821928344,NA,NA
"ENSCAFG00000016925",561.661181035682,0.142652687530215,0.158271069235978,0.901318783141119,0.367418849743985,0.586215583729429,"FOXO4","forkhead box O4"
"ENSCAFG00000005563",58.2613585981632,-0.670408325142982,0.743980830115504,-0.901109676493815,0.367530008509463,0.586341566795079,"SSUH2","ssu-2 homolog"
"ENSCAFG00000014633",1252.16193388983,-0.244719036876618,0.271600818867223,-0.901024665158515,0.367575205577947,0.586362304553258,"FRMD6","FERM domain containing 6"
"ENSCAFG00000008551",113.789783622182,-0.563090962355957,0.625005537546608,-0.900937557395586,0.367621520822938,0.586366459058607,NA,NA
"ENSCAFG00000014476",625.482342203174,-0.539039893589692,0.598335774080444,-0.900898654134659,0.367642206882169,0.586366459058607,"MEOX1","mesenchyme homeobox 1"
"ENSCAFG00000009700",349.503509588845,-0.207138178192126,0.229942502662599,-0.900825970812648,0.367680856780485,0.586376747773834,"IRAK4","interleukin 1 receptor associated kinase 4"
"ENSCAFG00000018275",319.009258023356,0.301493226212444,0.334710079630948,0.900759327430089,0.367716297119948,0.586381316607491,"PPARGC1B","PPARG coactivator 1 beta"
"ENSCAFG00000019555",3241.75498333933,0.165204440335762,0.18341793490905,0.900699489489292,0.367748120200657,0.586381316607491,"DNASE1L1","deoxyribonuclease 1 like 1"
"ENSCAFG00000006052",461.891511327968,0.283884300743602,0.315238216173074,0.900538977126244,0.367833492536614,0.586466094605522,"RASSF2","Ras association domain family member 2"
"ENSCAFG00000024651",66.6216794207152,-0.412842052022158,0.458641365084239,-0.900141337984921,0.36804503957138,0.586752010473115,"LRRC66","leucine rich repeat containing 66"
"ENSCAFG00000002448",713.260133722253,0.247827926359535,0.275374721063733,0.899966145774788,0.368138267187936,0.586797897922057,"AHR","aryl hydrocarbon receptor"
"ENSCAFG00000042192",22.3231735848899,1.03462511325397,1.14959067998351,0.899994346917303,0.368123259105016,0.586797897922057,NA,NA
"ENSCAFG00000019217",906.613007599179,0.281300912550657,0.312591032248657,0.899900776190182,0.368173057035701,0.586800990765152,"MFSD12","major facilitator superfamily domain containing 12"
"ENSCAFG00000042123",6.11735177456122,-0.814847477531286,0.905545650663341,-0.899841412671338,0.368204652214233,0.586800990765152,NA,NA
"ENSCAFG00000019362",1369.48390396751,0.545806795745866,0.606790351509936,0.899498145261672,0.368387383292479,0.587040832791332,"L1CAM","L1 cell adhesion molecule"
"ENSCAFG00000016291",9.51785846840493,-0.928093226215171,1.03188878307286,-0.899412069827339,0.368433212561897,0.58706249312842,"DLGAP2","DLG associated protein 2"
"ENSCAFG00000001900",665.232210145666,0.332064334772462,0.369393764127095,0.898944072748912,0.368682451018909,0.587202738805786,"FAM189A2","family with sequence similarity 189 member A2"
"ENSCAFG00000009729",295.881853332733,-0.231933187672827,0.25796022542134,-0.899104454161484,0.368597025818758,0.587202738805786,"PUS7L","pseudouridine synthase 7 like"
"ENSCAFG00000011146",2720.12518102693,0.163549089878397,0.181917100666852,0.899030873287209,0.368636216243372,0.587202738805786,"ABHD4","abhydrolase domain containing 4, N-acyl phospholipase B"
"ENSCAFG00000026864",8.44987862112898,0.624168453116359,0.694304965518685,0.898983132937945,0.368661644951788,0.587202738805786,NA,NA
"ENSCAFG00000028914",94.6215405889088,-0.63191400289544,0.702891290383531,-0.899020960340308,0.368641496245593,0.587202738805786,NA,NA
"ENSCAFG00000003907",335.319497367436,-0.243173024959462,0.270603238194015,-0.89863309316762,0.368848125589015,0.587261165859551,"BRAF","B-Raf proto-oncogene, serine/threonine kinase"
"ENSCAFG00000009186",61.5919004996456,-0.337283943079059,0.375265977090986,-0.898786363990792,0.368766464673121,0.587261165859551,"HARBI1","harbinger transposase derived 1"
"ENSCAFG00000018001",430.823069580996,0.563521399649574,0.627039330904809,0.898701838744981,0.368811497352029,0.587261165859551,"NEIL1","nei like DNA glycosylase 1"
"ENSCAFG00000030900",10.5763372513754,-0.876866202363176,0.975766868252823,-0.89864313996771,0.368842772426022,0.587261165859551,NA,NA
"ENSCAFG00000015803",300.144095126912,-0.151566309376407,0.168711898554206,-0.898373562714133,0.368986426051378,0.587430003044116,"SDCCAG8","SHH signaling and ciliogenesis regulator SDCCAG8"
"ENSCAFG00000030211",1901.6320637228,-0.254220371630027,0.283010891938091,-0.898270627992785,0.36904128758102,0.587465986725345,"SDC4","syndecan 4"
"ENSCAFG00000002069",1130244.20026706,0.209746739560022,0.233579012576193,0.897969116517276,0.369202014548459,0.587670473467529,"COL1A2","collagen type I alpha 2 chain"
"ENSCAFG00000016776",605.727134067141,0.211778420654996,0.235923644252746,0.897656618207022,0.369368644206967,0.587858447665454,"BOD1","biorientation of chromosomes in cell division 1"
"ENSCAFG00000029439",534.646387606274,0.103040335048582,0.114791984355061,0.897626568854057,0.369384669520388,0.587858447665454,"TMA7","translation machinery associated 7 homolog"
"ENSCAFG00000002771",2964.50776145919,0.194363703566806,0.216607069923272,0.897310063035589,0.369553488258316,0.588075723057689,"RTN4","reticulon 4"
"ENSCAFG00000001210",95.7085942268344,-0.307881835680505,0.343194827544928,-0.897105116306567,0.369662828882759,0.588095551391974,NA,NA
"ENSCAFG00000019682",2759.16784544764,0.217244553563752,0.242155865415895,0.897126952471879,0.369651178167052,0.588095551391974,"MRPL28","mitochondrial ribosomal protein L28"
"ENSCAFG00000030520",25.331653854983,-0.366742955756488,0.408753975832481,-0.897221745695727,0.369600603759472,0.588095551391974,NA,NA
"ENSCAFG00000046978",18.7496485996052,1.47081365007117,1.64000312426952,0.896835882996435,0.369806497436401,0.588272722293352,NA,NA
"ENSCAFG00000001346",33200.3702426075,-0.214845196953372,0.239587966366112,-0.896727829080818,0.369864167033416,0.588313070647703,"RPL3","ribosomal protein L3"
"ENSCAFG00000012637",303.89387291997,0.149186356993576,0.166397141664591,0.896568026957418,0.369949465477588,0.588397355092782,"C28H10orf88","chromosome 28 open reading frame, human C10orf88"
"ENSCAFG00000005988",9.95306094329994,-0.662194096151327,0.738800810166029,-0.896309380064856,0.370087550728484,0.588550292520517,"CHGB","chromogranin B"
"ENSCAFG00000007493",1396.44630409899,0.142021191213042,0.158458601283668,0.896266848643956,0.370110260279224,0.588550292520517,"KMT5A","lysine methyltransferase 5A"
"ENSCAFG00000034897",4.63242200920665,-2.1394359206043,2.38750450871208,-0.896097122664034,0.370200893681638,0.588643017099128,NA,NA
"ENSCAFG00000007055",152.019328760227,-0.189129523514623,0.211098630997038,-0.895929654405371,0.370290334976228,0.58868243476666,"CHCHD7","coiled-coil-helix-coiled-coil-helix domain containing 7"
"ENSCAFG00000007928",568.439209191289,-0.18682188227277,0.208518812312588,-0.895947373768405,0.370280870800116,0.58868243476666,"ATF1","activating transcription factor 1"
"ENSCAFG00000016900",773.647690664587,0.260534742936374,0.290871750494865,0.895703149216524,0.370411328011903,0.588823384639034,"CNTROB","centrobin, centriole duplication and spindle assembly protein"
"ENSCAFG00000016542",522.579827037879,0.252424437705525,0.282015225180811,0.895073794486401,0.370747641405038,0.58921694338248,"CLCN6","chloride voltage-gated channel 6"
"ENSCAFG00000016930",6.15968379383556,2.17864975981121,2.43414679398126,0.895036308080598,0.370767679300028,0.58921694338248,"VRTN","vertebrae development associated"
"ENSCAFG00000023355",209.139191361204,-0.312377452871855,0.348982257543591,-0.895109840456106,0.370728374111432,0.58921694338248,NA,NA
"ENSCAFG00000041460",7.79311601937994,-1.38922494094447,1.55221064851536,-0.894997687506668,0.37078832415371,0.58921694338248,NA,NA
"ENSCAFG00000015538",4.40995283056691,1.68915322611961,1.88765287163167,0.894843141715734,0.370870944651483,0.589296812935011,"PCDH15","protocadherin related 15"
"ENSCAFG00000025838",6.89873293299762,0.638040625684037,0.713135361704597,0.894697781020054,0.370948665206669,0.589368883447797,NA,NA
"ENSCAFG00000004931",3127.35380972776,-0.175335387440023,0.196010397811582,-0.894520848881532,0.371043279825269,0.589467780589546,"PLCD1","phospholipase C delta 1"
"ENSCAFG00000030308",17.0466929860221,0.862265431262067,0.9640314708204,0.894437015140461,0.371088115221949,0.589487584290554,"CD70","CD70 molecule"
"ENSCAFG00000044566",411.719946627019,-0.150171253825822,0.167923403044958,-0.894284245690383,0.371169826995716,0.589565958954992,NA,NA
"ENSCAFG00000013475",779.35424718068,-0.175834441265242,0.196695724483377,-0.893941348888354,0.37135327280973,0.589703038990059,"HERC4","HECT and RLD domain containing E3 ubiquitin protein ligase 4"
"ENSCAFG00000028583",5.62271017204938,-1.0285017850448,1.15046628471682,-0.893986897928045,0.371328901362263,0.589703038990059,NA,NA
"ENSCAFG00000048250",12.7257844252673,-0.798172618763644,0.892868313158584,-0.893942149139611,0.37135284461911,0.589703038990059,NA,NA
"ENSCAFG00000019700",617.579767683299,-0.163117698422644,0.182483857197854,-0.893874674326876,0.371388949458323,0.589708270868038,"MPG","N-methylpurine DNA glycosylase"
"ENSCAFG00000001038",1780.7848487436,0.163096644932137,0.182513936916142,0.893612004036016,0.371529521437852,0.589828621297595,"SNU13","small nuclear ribonucleoprotein 13"
"ENSCAFG00000004102",303.284839839905,-0.251559586531952,0.281502806204984,-0.893630830624019,0.371519445006627,0.589828621297595,"ZC3HAV1","zinc finger CCCH-type containing, antiviral 1"
"ENSCAFG00000007433",242.594199057462,-0.436395337827962,0.48843591588796,-0.893454644985739,0.37161375032034,0.58991091414607,NA,NA
"ENSCAFG00000002816",234.418846149597,-0.231837328995285,0.259622598557797,-0.892978231799316,0.371868830100333,0.589955855471483,"PALS2","protein associated with LIN7 2, MAGUK family member"
"ENSCAFG00000006263",7.18676578888637,-2.06431784616044,2.31141807247138,-0.89309583183853,0.371805854935097,0.589955855471483,"LOC607091","pre-mRNA-splicing regulator WTAP-like"
"ENSCAFG00000029985",929.595788053962,-0.141043032650945,0.157927501468661,-0.893087216218218,0.371810468400475,0.589955855471483,"TRMT12","tRNA methyltransferase 12 homolog"
"ENSCAFG00000033531",106.01402965137,1.76756548683234,1.97905587651746,0.893135715775099,0.37178449847221,0.589955855471483,NA,NA
"ENSCAFG00000039208",6.47117740155298,-0.857264392246418,0.959984997583097,-0.892997697260589,0.371858405832083,0.589955855471483,NA,NA
"ENSCAFG00000047418",4.77694273337905,-1.0204611845112,1.14250758453185,-0.893176726637958,0.37176253937272,0.589955855471483,NA,NA
"ENSCAFG00000048877",61.1128723995799,0.38111591084327,0.426710530249282,0.893148595654819,0.371777601906433,0.589955855471483,NA,NA
"ENSCAFG00000008633",1442.80961167876,0.158850362625049,0.177941742175555,0.892709943619238,0.372012523960561,0.590132410613744,"USP16","ubiquitin specific peptidase 16"
"ENSCAFG00000023386",51.114577162849,0.519202301402622,0.581674255601285,0.89259976078177,0.372071547329513,0.590174631862882,"CTXN1","cortexin 1"
"ENSCAFG00000000140",1588.09236956327,0.272202515618122,0.304994591867072,0.89248308946002,0.372134052814656,0.590189567286536,"TCF4","transcription factor 4"
"ENSCAFG00000045915",18.7879902935698,-0.430708752393104,0.482607817496882,-0.892461200954098,0.372145780086282,0.590189567286536,"LOC102157274","60S ribosomal protein L27a-like"
"ENSCAFG00000018650",96.2169674305031,0.236683423675903,0.265221780447952,0.892398140439868,0.3721795674912,0.590190905008391,"NLK","nemo like kinase"
"ENSCAFG00000032597",516.443611621395,-0.175354946936253,0.196511655907152,-0.892338656080048,0.372211440559078,0.590190905008391,"MRPL50","mitochondrial ribosomal protein L50"
"ENSCAFG00000017958",5012.32632624409,-0.242670139708803,0.271968255775448,-0.892273765616106,0.372246212269547,0.590194651892802,"COL5A3","collagen type V alpha 3 chain"
"ENSCAFG00000050062",158.209833203103,-0.551270306753352,0.617935090388629,-0.892116850665738,0.372330303842089,0.5902765877312,NA,NA
"ENSCAFG00000019632",1269.73719962749,0.15217629207645,0.170608969993073,0.891959502965343,0.372414639148969,0.590358895677391,"DNAJC11","DnaJ heat shock protein family (Hsp40) member C11"
"ENSCAFG00000002709",268.114103547234,0.211616029733258,0.237526930153471,0.890913841207515,0.372975394206666,0.590860746922966,"FILIP1","filamin A interacting protein 1"
"ENSCAFG00000003103",256.317882621281,0.252525832383887,0.283445663132052,0.890914433452595,0.37297507645658,0.590860746922966,"RRAGD","Ras related GTP binding D"
"ENSCAFG00000011585",4.89750100381147,-0.977958110909559,1.09752435386357,-0.891058232527497,0.372897930641265,0.590860746922966,"PCNX2","pecanex 2"
"ENSCAFG00000013353",1615.94922779172,-0.178031578164856,0.199850296535859,-0.890824688533357,0.373023228124394,0.590860746922966,"MGST3","microsomal glutathione S-transferase 3"
"ENSCAFG00000016099",19.5647431248085,0.429439043003568,0.481809125813423,0.891305332331677,0.372765388786219,0.590860746922966,"GJD3","gap junction protein delta 3"
"ENSCAFG00000017673",278.842948956705,0.199758454877302,0.224196424100521,0.890997506667359,0.372930507850948,0.590860746922966,"EARS2","glutamyl-tRNA synthetase 2, mitochondrial"
"ENSCAFG00000025213",560.343746565437,0.247125871154714,0.277332434465073,0.89108175043203,0.372885314616552,0.590860746922966,"FAM111B","FAM111 trypsin like peptidase B"
"ENSCAFG00000045307",7.46504750089615,-1.1631757844286,1.30556353073984,-0.89093771160217,0.372962587445449,0.590860746922966,NA,NA
"ENSCAFG00000045664",8.98096857598793,0.605109594044137,0.679259912142574,0.890836604997716,0.373016834252403,0.590860746922966,NA,NA
"ENSCAFG00000017922",1564.88377070387,0.170356887004664,0.191358309674141,0.890250793366434,0.373331236400814,0.591267747726745,"UBL7","ubiquitin like 7"
"ENSCAFG00000040846",895.788051363041,-1.18735413706917,1.3337686627449,-0.890224946975129,0.373345111806591,0.591267747726745,NA,NA
